,title,chords,lyric,views,difficulty
10,A Tua Presença Morena,"{'A7', 'E7', 'F7', 'B7', 'F#', 'D', 'A', 'G7'}","[Intro]  A7  G7  F7  E7

         A7     G7                F7               E7
A tua presença entra pelos sete buracos da minha cabeça 
         A7
A tua presença 
G7             F7               E7
  Pelos olhos, boca, narinas e orelhas 
         A7
A tua presença 
G7               F7                  E7
  Paralisa meu momento em que tudo começa 
         A7
A tua presença 
G7                 F7              E7
  Desintegra e atualiza a minha presença 
          A7
A tua presença 
G7              F7                           E7
  Envolve o meu tronco, meus braços e minhas pernas 
         A7
A tua presença 
G7                     D               F#
   É branca, verde, vermelha, azul e amarela 
         B7
A tua presença 
A7                G7                     F7                 E7
É negra, negra, negra, negra, negra, negra, negra, negra, negra 
         A7
A tua presença 
G7                  F7             E7
   Transborda pelas portas e pelas janelas 
         A7
A tua presença 
G7                 F7                E7
   Silencia os automóveis e as motocicletas 
         A7
A tua presença 
G7               F7                   E7
   Se espalha no campo derrubando as cercas 
         A7
A tua presença 
G7                F7                   E7
  É tudo o que se come, tudo o que se reza 
         A7
A tua presença 
G7            F7               E7
  Coagula o jorro da noite sangrenta 
         A7
A tua presença 
G7                  F7                 E7
   É a coisa mais bonita em toda a natureza 
         A7
A tua presença 
G7              D                 F#
  Mantém sempre teso o arco da promessa 
          B7
A tua presença 
A7           G7              F7              E7
   Morena, morena, morena, morena, morena, morena 
   A
Morena",51112,Básico
11,A Voz do Morto,"{'E7+', 'B7/9', 'A7+'}","E7+                             B7/9
Psirico passando é madeira é viola
                 E7+
Então cole na corda
                A7+
Então cole na corda
B7/9             E7+
Então cole na corda
                  A7+
Então cole na corda
B7/9             E7+
Então cole na corda

E7+            A7+
Tem que ser viola
B7/9            E7+ (6x)
Tem que ser viola
(E7+ A7+ B7/9)
Estamos aqui no tablado
Feito de ouro e prata
E filó de nylon

Eles querem salvar as glórias nacionais
As glórias nacionais, coitados

Ninguém me salva
Ninguém me engana
Eu sou alegre
Eu sou contente
Eu sou cigana
Eu sou terrível
Eu sou o samba

A voz do morto
Os pés do torto
O cais do porto
A vez do louco
A paz do mundo
Na Glória!

E7+            A7+
Tem que ser viola
B7/9            E7+ (6x)
Tem que ser viola
Na Glória!
(E7+ A7+ B7/9)
Eu canto com um mundo que roda
Eu e o Paulinho da Viola
Viva o Paulinho da Viola
Eu canto com um mundo que roda
Mesmo do lado de fora
Mesmo que eu não cante agora
Ninguém me atende
Ninguém me chama
Ninguém me rende
Ninguém me engana
Eu sou valente
Eu sou o samba
A voz do morto
Atrás do muro
A vez de tudo
A paz no mundo
Na glória
E7+            A7+
Tem que ser viola
B7/9            E7+ (6x)
Tem que ser viola
Na Glória!
Kuduro, Kuduro, Kuduro...
Eu canto com um mundo que roda...
Tem que ser viola...
Kuduro, Kuduro...",6624,Básico
12,Aboio,"{'C', 'D7', 'G', 'Em', 'Am', 'F', 'B7', 'E', 'F#7', 'A', 'D', 'Bm'}","

E    A   E
Urba   imensa
E           D      G    C
Pensa o que é e será e foi
 Bm   E Am D7 Em
Pensa   no   boi
    A      Em   A      Em
Enigmática máscara boi
A      F#7  A
Tem piedade
E A   E
Megacidade
E     D      G
Conta teus meninos
C     Bm       E     A
Canta com teus sinos
    D   G      C
A felicidade intensa
F      B7        E         A
Que se perde e encontra em ti
D     G         C     Bm
Luz dilui-se e adensa-se
E  A  E
Pensa-te",16385,Básico
13,Abraçaço,"{'F', 'Am', 'E', 'G'}","Dedilhado Caetano

      Am        G        F          E
E|----------------------------------------------------|
B|---5---------3--------1---------0-------------------|
G|-----5---------4--------2---------1-----------------|
D|----7---------5--------3---------2------------------|
A|----------------------------------------------------|
E|----------------------------------------------------|

Dedilhado de Pedro de Sá
     
      Am        G        F          E
E|---5---------7--------8---------10------------------|
B|-----5---------6--------10---------9----------------|
G|----5---------7--------9----------9-----------------|
D|----------------------------------------------------|
A|----------------------------------------------------|
E|----------------------------------------------------|

Am             G
Dei um laço no espaço,
             F
Pra pegar um pedaço,
               E
Do universo que podemos ver.

Am              G
Com nossos olhos nús,
            F
Nossa lentes azuis,
            E
Nossos computadores luz.

Am               G
Esse laço era um verso,
            F
Mas foi tudo perverso,
            E
Você não se deixou ficar.

Am             G
No meu emaranhado,
             F
Foi parar do outro lado,
             E
Do outro lado de lá, de lá.

Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço!

Am            G
Um amasso, um beijaço,
             F
Meu olhar de palhaço,
            E
Seu orgulho tão sério...

Am              G
Um grande estardalhaço,
             F
Pro meu velho cansaço,
          E
Do eterno mistério.

Am             G
Meu destino não traço,
             F
Não desenho, disfarço,
           E
O acaso é o grão-senhor.

Am               G
Tudo que não deu certo,
             F
E sei que não tem conserto,
           E
No silêncio chorou, chorou...

Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço!

Ei!

Solo

Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço!

Am            G
Um amasso, um beijaço,
             F
Meu olhar de palhaço,
            E
Seu orgulho tão sério...

Am              G
Um grande estardalhaço,
             F
Pro meu velho cansaço,
          E
Do eterno mistério.

Am             G
Meu destino não traço,
             F
Não desenho, disfarço,
           E
O acaso é o grão-senhor.

Am               G
Tudo que não deu certo,
             F
E sei que não tem conserto,
           E
No silêncio chorou, chorou...

Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço...
Am  G                F     E
Ei! Hoje eu mando um abraçaço!

Ei!",34777,Básico
14,"Adeus, Meu Santo Amaro","{'Cm7', 'Dm7(5-)', 'Cm', 'Bb7', 'Cm7/A#', 'Fm7', 'Eb7M', 'G7(5+)', 'G7(13-)', 'G7', 'Eb7M(9)'}","[Intro] Cm7  G7(13-)  G7

E|-----3-----3-----3-----3-----3-----3-----------------|
B|--------6-----4-----3----------------------4--3h4p3--|
G|--------------------------5-----3----------4--4------|
D|-------------------------------------5-----3--3------|
A|--3--------------------------------------------------|
E|----------------------------------------3------------|

Cm7
Adeus, meu Santo Amaro
                                   Dm7(5-)
Que eu dessa terra vou me ausentar
   G7               Cm7
Eu vou para s Bahia
             Dm7(5-)  G7        Cm7
Eu vou viver,     eu vou morar 
                       G7
Eu vou viver, eu vou morar

( G7 ) 

 Fm7      Bb7         Eb7M(9)
Adeus meu tempo de chorar
Fm7       Bb7           Eb7M
    E não saber porque chorar
 Dm7(5-)       G7(13-)  G7
Adeus, minha cida  -  de
 Cm7         Cm7/A#
Adeus, felicidade
Fm7        Bb7         Eb7M(9)
Adeus, tristeza de ter paz
Fm7            Bb7         Eb7M
    Adeus, não volto nunca mais
Dm7(5-)            G7(13-)  G7
Adeus, eu vou me embo  -  ra
 Cm7
Adeus e canto agora
  Dm7(5-)        G7         Cm7
O que eu cantava sem chorar

( G7(13-)  G7 )

 Cm
Adeus, meu Santo Amaro
                                   Dm7(5-)
Que eu dessa terra vou me ausentar
   G7               Cm7
Eu vou para a Bahia
             Dm7(5-)   G7        Cm7
Eu vou viver,       eu vou morar

( G7(13-)  G7 )

 Fm7     Bb7          Eb7M(9)
Adeus, menina que eu amei
Fm7              Bb7      Eb7M
Adeus, por quem jamais chorei
 Dm7(5-)          G7(5+)  G7
Adeus, não vou voltar
 Cm7
Adeus, pois se eu voltar
   Fm7        Bb7             Eb7M(9)
Eu sei que eu não vou te encontrar
   Fm7        Bb7          Eb7M
Eu nunca mais  vou te encontrar
 Dm7(5-)        G7
Adeus, eu vou viver
 Cm7            Cm7/A#
Adeus, eu vou morar
 Dm7(5-)         G7
Adeus, eu vou morrer
 Cm7
Adeus

( G7(13-)  G7 )

 Cm7
Adeus, meu Santo Amaro
                                   Dm7(5-)
Que eu dessa terra vou me ausentar
   G7           Cm7
Eu vou para a Bahia
         Dm7(5-)  G7    Cm7
Eu vou viver, eu vou morar
                       G7
Eu vou viver, eu vou morar

( G7(13-)  G7 )",3133,
15,"Ai de Mim, Copacabana","{'A7', 'D7', 'G', 'Dmaj7', 'Bm7', 'F#7', 'D', 'D6', 'Bm', 'G7', 'Em7'}","Intro: D D6 Dmaj7 D6

   D              D6
Um dia depois do outro
                D
Numa casa abandonada
         D
Numa avenida
                    D
Pelas três da madrugada
    D7               G
Num barco sem vela aberta
 F#7  Bm
Nesse mar
      Bm7           Em7
Nesse mar sem rumo certo
      D
Longe de ti
        G7
Ou bem perto
     F#7 Bm7   A7     D
É indiferente,   meu bem

   D              D
Um ano depois do outro
        D               D
Ao teu lado ou sem ninguém
            D
No mês que vem
       D             D
Neste país que me engana
      D7         G
Ai de mim, copacabana
F#7   Bm7
Ai de mim: quero
Bm7        Em7
Voar no concorde
A7       D          G
Tomar o vento de assalto
F#7              D
Numa viagem num salto

  D                 D
(você olha nos meus olhos
         D
E não vê nada -
         D
É assim mesmo
         G    A7    D
Que eu quero ser olhado).

   D             D
Um dia depois do outro
       D         D
Talvez no ano passado
         D
É indiferente
       D        D
Minha vida tua vida
     D           G
Meu sonho desesperado
F#7     Bm7    F#7   Bm7
Nossos filhos nosso fusca
      A7           Em7
Nossa butique na augusta
     D   D          G
O ford galaxie, o medo
F#7    Bm7    A7      D
De não ter um ford galaxie

   D      D       D
O táxi, o bonde a rua
     D             D
Meu amor, é indiferente
      D               D
Minha mãe, teu pai a lua
       D            D
Nesse país que me engana
       D         G
Ai de mim, copacabana
F#7   Bm     A7  D
Ai de mim, copacabana
F#7   Bm7    A7  D
Ai de mim, copacabana
F#7   Bm7
Ai de mim.
  D                 D
(você olha nos meus olhos
         D
E não vê nada -
         D
É assim mesmo
         G    A7    D
Que eu quero ser olhado).

   D              D
Um ano depois do outro
        D               D
Ao teu lado ou sem ninguém
            D
No mês que vem
       D             D
Neste país que me engana
      D7         G
Ai de mim, copacabana
F#7   Bm7    A7  D
Ai de mim: copacabana
F#7   Bm7    A7  D
Ai de mim, copacabana
F#7   Bm7
Ai de mim.",8462,Iniciante
16,Alegria Alegria,"{'G#7', 'Ebm', 'E', 'F#', 'A', 'C#', 'B'}","Intro: E  A  C#  E  A  C#  E  A  C#  E  A  C#  F#

                     B                C#      F#
Caminhando contra o vento, sem lenço sem documento
                   B          E  C#
No sol de quase dezembro, eu vou
F#                      B           C#         F#
  O sol se reparte em crimes, espaçonaves, guerrilhas
                 B         E  C#
Em Cardinales bonitas, eu vou

F#          B  C# B F#
  Em caras de presidentes
            B  C#   B  F#
Em grandes beijos de_amor
            B  C#   B  F#
Em dentes, pernas, bandeiras
            B C#  B Ebm
Bomba e Brigitte Bardot

                 G#7  Ebm
O sol nas bancas de revista
                 G#7     Ebm
Me enche de alegria e preguiça
                C#
Quem lê tanta notícia
E   B                      E
Eu vou, por entre fotos e nomes
           F#       B
Os olhos cheios de cores
                   E     A   C#
O peito cheio de amores vãos
    F#           B            F#
Eu vou, por que não, por que não?

                  B                 C#          F#
Ela pensa em casamento, e eu nunca mais fui à escola
                    B         E  C#
Sem lenço, sem documento, eu vou
F#                  B                C#      F#
  Eu tomo uma Coca-Cola, e ela pensa em casamento
                  B        E  C#
Uma canção me consola, eu vou
F#           B   C#  B  F#
  Por entre fo..tos  e  nomes
            B  C#  B   F#
Sem  livros e sem fu..zil
           B  C#   B  F#
Sem fome, sem te..le..fone
        B  C#   B  Ebm
No coração do Bra..sil

              G#7   Ebm
Ela nem sabe até pensei
            G#7       Ebm
Em cantar na tele...visão
              C#
O sol é tão bonito
E   B                       E
Eu vou, sem lenço, sem documento
         F#           B
Nada no bolso ou nas mãos
                   E       A  C#
Eu quero seguir vivendo, amor
    F#
Eu vou
         B            F#
Por que não? Por que não?
         B            F#
Por que não? Por que não?
         B            F#
Por que não? Por que não?
",2189,Intermediário
17,"Alegria, Alegria","{'G#7', 'E', 'F#', 'C#', 'C#7', 'D#m7', 'A', 'B'}","[Primeira Parte]

F#                      B                C#      F#
   Caminhando contra o vento, sem lenço sem documento
                   B          E  C#7
No sol de quase dezembro, eu vou
F#                      B            C#         F#
  O sol se reparte em crimes, espaçonaves, guerrilhas
                 B         E  C#
Em Cardinales bonitas, eu vou

[Segunda Parte]

F#          B   C#  B  F#
  Em caras de pre__si_dentes
            B  C#    B  F#
Em grandes beijos de a_mor
            B  C#   B  F#
Em dentes, pernas, bandeiras
            B  C#  B  D#m7
Bomba e Brigitte  Bardot

[Terceira Parte]

                  G#7  D#m7
O sol nas bancas de revista
                 G#7       D#m7
Me enche de alegria e preguiça
                 C#
Quem lê tanta notícia

[Refrão]

E   B                      E
Eu vou, por entre fotos e nomes
           F#       B
Os olhos cheios de cores
                   E     A   C#7
O peito cheio de amores vãos
    F#           B            F#
Eu vou, por que não, por que não, por que não?

[Primeira Parte]

                  B                 C#           F#
Ela pensa em casamento, e eu nunca mais fui à escola
                    B         E  C#
Sem lenço, sem documento, eu vou
F#                  B                C#      F#
  Eu tomo uma Coca-Cola, e ela pensa em casamento
                  B        E  C#7
Uma canção me consola, eu vou

[Segunda Parte]

F#           B  C#  B  F#
  Por entre fo_tos  e nomes
           B  C#  B  F#
Sem livros e sem fu_zil
           B   C#  B  F#
Sem fome, sem te__le_fone
        B   C#  B  D#m7
No coração do Bra_sil

[Terceira Parte]

               G#7   D#m7
Ela nem sabe até pensei
           G#7      D#m7
Em cantar na televisão
               C#
O sol é tão bonito

[Refrão]

E   B                       E
Eu vou, sem lenço, sem documento
         F#           B
Nada no bolso ou nas mãos
                   E       A  C#7
Eu quero seguir vivendo, amor
    F#
Eu vou
         B            F#
Por que não? Por que não?
         B            F#
Por que não? Por que não?
         B            F#
Por que não? Por que não?
",664228,Básico
18,Alexandre,"{'C', 'F', 'Bb', 'Dm'}","
Intro: C Bb C

F              C                Bb        C 
Ele nasceu no mês do leão, sua mãe uma bacante 
  F                C                 Bb C 
E o rei seu pai, um conquistador tão valente 
        F             C                 Bb          C 
Que o príncipe adolescente pensou que já nada restaria 
F                       C                      Bb  C 
Pra, se ele chegasse a rei, conquistar por si só. 
F                   C               Bb            C 
Mas muito cedo ele se revelou um menino extraordinário: 
F                        C                       Bb           C 
O corpo de bronze, os olhos cor de chuva e os cabelos cor de sol. 
Dm                                                        | 
Alexandre,                                                | 
                         Bb                               | refrão 
De Olímpia e Felipe o menino nasceu, mas ele aprendeu     |   2x 
           Dm                     C                       | 
Que o seu pai o raio que veio do céu 
(F  C   Bb   C )
Ele escolheu seu cavalo Por parecer indomável
E pôs-lhe o nome Bucéfalo ao domina-lo 
Para júbilo, espanto e escândalo do seu próprio pai 
(F  C   Bb   C )
Que contratou para seu perceptor um sábio de Estagira 
Cuja a cabeça sustenta ainda hoje o Ocidente 
O nome Aristóteles - nome Aristóteles - se repetiria
Desde esses tempos até nossos tempos e além. 
Ele ensinou o jovem Alexandre a sentir filosofia
Pra que mais que forte e valente chegasse ele a ser sábio também. 
refrão 
(F  C   Bb   C )
Ainda criança ele surpreendeu importantes visitantes 
Vindos como embaixadores do Império da Pérsia 
Pois os recebeu, na ausência de Felipe, com gestos elegantes 
De que o rei, seu próprio pai, não seria capaz. 
Em breve estaria ao lado de Felipe no campo de batalha 
E assinalaria seu nome na história entre os grandes generais. 
refrão 
(F  C   Bb   C )
Com Hefestião, seu amado 
Seu bem na paz e na guerra, 
Correu em honrra de Pátroclo 
- os dois corpos nus - 
Junto ao túmulo de Aquiles,o héroi enamorado, o amor 
(F  C   Bb   C )
Na grande batalha de Queronéia, Alexandre destruía 
A esquadra Sagrada de Tebas, chamada e Invencível. 
Aos dezesseis anos, só dezesseis anos, assim já exibia 
Toda a amplidão da luz do seu gênio militar. 
Olímpia incitava o menino dourado a afirma-se 
Se Felipe deixava a família da mãe de outro filho dos seus se insinuar. 
refrão 
(F  C   Bb   C )
Feito rei aos vinte anos 
Transformou a Macedônia, 
Que era um reino periférico, dito bárbaro 
Em esteio do helenismo e dois gregos, seu futuro, seu sol 
(F  C   Bb   C )
O grande Alexandre, o Grande, Alexandre 
Conquistou o Egito e a Pérsia 
Fundou cidades , cortou o nó górdio, foi grande; 
Se embriagou de poder, alto e fundo, fundando o nosso mundo, 
Foi generoso e malvado, magnânimo e cruel; 
Casou com uma persa, misturando raças, mudou-nos terra, céu e mar, 
Morreu muito moço, mas antes impôs-se do Punjab a Gilbraltar. 

refrão",23813,Básico
19,Alexandrino,"{'Bb', 'Am7'}","[beat]

1, 2, 3, 4
1, 2, 3, 4
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12!
1, 2, 3, 4
1, 2, 3, 4
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12!

Alexandrino
Alexandrino
O baile é livre pra novinha
E pro menino
Alexandrino
Alexandrino
O baile é livre pra novinha
E pro menino

1, 2, 3, 4
1, 2, 3, 4
Olavo Brás Martins dos Guimarães Bilac
1, 2, 3, 4
1, 2, 3, 4
Olavo Brás Martins dos Guimarães Bilac

Am7     Bb   Am7
Moça bonita

Bb     Am7    Bb              Am7   Bb
Moça bonita, Lucas e vigário geral

Am7        Bb
Moça bonita (Lucas)

Am7      Bb
Vigário geral!


Am7         Bb
Lucas e vigário geral

Am7         Bb
Lucas vigário geral",2272,Básico
20,Alfômega,"{'G', 'E', 'A', 'F#', 'B'}","[Intro] B  A  G  F#
        B  A  G  F#

B  E    A   G    F#
O analfomegabetismo
B   E  A   G   F#
Somatopsicopneumático
B  E    A   G    F#
O analfomegabetismo
B   E  A   G   F#
Somatopsicopneumático
B      E     A  G    F#
Que também significa
B          E
Que eu não sei
   A    G       F#
De nada sobre a morte
B      E     A  G    F#
Que também significa
B     E      A
Tanto faz no sul
  G     F#
Como no norte

Justamente
B      E     A  G    F#
Que também significa
B      E      A
Deus é quem decide
G     F#
Minha sorte",551,Básico
21,Alguém Cantando,"{'C7', 'Dm7', 'Bb7', 'F', 'Bb', 'G7', 'Eb'}","  Dm7                  G7
Alguém cantando longe daqui
  Dm7                 G7
Alguém cantando longe, longe
  Dm7 
Alguém cantando muito
  Bb7
Alguém cantando bem
  G7                          Bb   C7
Alguém cantando é bom de se ouvir

  Dm7                    G7
Alguém cantando alguma canção
  Dm7                      G7
A voz de alguém nessa imensidão
  Dm7 
A voz de alguém que canta
  Bb7
A voz de um certo alguém
    G7                    Bb  C7
Que canta como que pra ninguém

  F                    G7
A voz de alguém quando vem do coração
   Bb                   F C7
De quem mantém toda a pureza
       Dm7
Da natureza
  Eb          Bb          F
Onde não há pecado nem perdão
  Eb          Bb          F
Onde não há pecado nem perdão Alguém cantando longe daqui",98563,Avançado
22,Alguém Me Avisou,"{'G7+', 'A7', 'E7', 'D7', 'C7+', 'Am7', 'Bm7'}","[Intro] G7+  D7
        G7+  D7
        G7+  D7

          G7+            C7+     Bm7    Am7
Eu vim de lá, eu vim de lá pequenininho
    G7+       C7+     Bm7
Mas eu vim de lá pequinininho
   E7        A7
Alguém me avisou
                                   D7         G7+
Pra pisar nesse chão devagarinho
   E7        A7
Alguém me avisou
                D7         G7+   D7
Pra pisar nesse chão devagarinho

          G7+            C7+     Bm7    Am7
Eu vim de lá, eu vim de lá pequenininho
    G7+       C7+     Bm7
Mas eu vim de lá pequinininho
   E7        A7
Alguém me avisou
                D7         G7+
Pra pisar nesse chão devagarinho
   E7        A7
Alguém me avisou
                D7         G7+
Pra pisar nesse chão devagarinho

       E7       Am7
Sempre fui obediente
        D7        G7+
Mas não pude resistir
    E7           Am7
Foi numa roda de samba
                  D7
Que juntei-me aos bambas
             G7+
Pra me distrair
E7                   Am7
Quando eu voltar a Bahia
      D7            G7+
Terei muito o que contar
     E7            Am7
Ó padrinho não se zangue
                D7
Que eu nasci no samba
            G7+
Não posso parar

D7         G7+
Foram me chamar
D7        G7+
Eu estou aqui o que é que há
D7         G7+
Foram me chamar
D7        G7+
Eu estou aqui o que é que há",56307,Básico
23,Amanhã,"{'G', 'E', 'Bm7', 'A', 'D', 'A4', 'A7M'}","[Intro] A  A4

     A  A7M           E    D               Bm7
Amanhã será um lindo dia, da mais louca alegria
                   E     Bm7                G
Que se possa imaginar, amanhã redobrada a força
              E                  D
Pra cima que não cessa, há de vingar

A     A7M               E    D           Bm7
Amanhã mais nenhum mistério, acima do ilusório
                    E     Bm7             G
O astro rei vai brilhar, amanhã a luminosidade
          E                        D                  A  A4  A
Alheia a qualquer vontade, há de imperar, há de imperar

A    A7M             E       D              Bm7
Amanhã está toda esperança, por menor que pareça
                  E       Bm7            G
Existe é pra viscejar, amanhã apesar de hoje
              E                       D
Será estrada que surge, para se trilhar

A    A7M                   E       D                  Bm7
Amanhã mesmo que uns não queiram será de outros que esperam
             E       Bm7           G               E
Ver o dia raiar, amanhã ódios aplacados temores abrandados
       D            A  A4  A
Será pleno, será pleno",43671,Básico
